Timestamp,Value (°C)
10-Feb-21 2:30:00 PM CET, -0.9
10-Feb-21 2:45:00 PM CET, -0.9
10-Feb-21 3:00:00 PM CET, -0.9
10-Feb-21 3:15:00 PM CET, -0.9
10-Feb-21 3:30:00 PM CET, -0.9
10-Feb-21 3:45:00 PM CET, -1.2
10-Feb-21 4:00:00 PM CET, -1.2
10-Feb-21 4:15:00 PM CET, -0.9
10-Feb-21 4:30:00 PM CET, -1.2
10-Feb-21 4:45:01 PM CET, -1.2
10-Feb-21 5:00:00 PM CET, -0.9
10-Feb-21 5:15:00 PM CET, -1.2
10-Feb-21 5:30:00 PM CET, -1.2
10-Feb-21 5:45:00 PM CET, -0.9
10-Feb-21 6:00:01 PM CET,3.1
10-Feb-21 6:15:00 PM CET,8.5
10-Feb-21 6:30:00 PM CET,10.2
10-Feb-21 6:45:00 PM CET,11.6
10-Feb-21 7:00:00 PM CET,12.2
10-Feb-21 7:15:00 PM CET,12.2
10-Feb-21 7:30:00 PM CET,12.8
10-Feb-21 7:45:00 PM CET,13.0
10-Feb-21 8:00:00 PM CET,13.6
10-Feb-21 8:15:00 PM CET,13.6
10-Feb-21 8:30:00 PM CET,13.9
10-Feb-21 8:45:00 PM CET,14.2
10-Feb-21 9:00:00 PM CET,14.5
10-Feb-21 9:15:01 PM CET,14.5
10-Feb-21 9:30:01 PM CET,14.8
10-Feb-21 9:45:00 PM CET,15.1
10-Feb-21 10:00:00 PM CET,15.1
10-Feb-21 10:15:00 PM CET,15.1
10-Feb-21 10:30:00 PM CET,15.3
10-Feb-21 10:45:00 PM CET,15.3
10-Feb-21 11:00:00 PM CET,15.6
10-Feb-21 11:15:00 PM CET,15.6
10-Feb-21 11:30:00 PM CET,15.6
10-Feb-21 11:45:00 PM CET,15.6
11-Feb-21 12:00:00 AM CET,15.9
11-Feb-21 12:15:00 AM CET,15.9
11-Feb-21 12:30:00 AM CET,15.9
11-Feb-21 12:45:00 AM CET,15.9
11-Feb-21 1:00:00 AM CET,15.9
11-Feb-21 1:15:00 AM CET,15.9
11-Feb-21 1:30:00 AM CET,15.9
11-Feb-21 1:45:00 AM CET,16.2
11-Feb-21 2:00:00 AM CET,16.2
11-Feb-21 2:15:00 AM CET,16.2
11-Feb-21 2:30:00 AM CET,16.2
11-Feb-21 2:45:00 AM CET,16.2
11-Feb-21 3:00:00 AM CET,16.2
11-Feb-21 3:15:00 AM CET,16.2
11-Feb-21 3:30:00 AM CET,16.2
11-Feb-21 3:45:00 AM CET,16.2
11-Feb-21 4:00:00 AM CET,16.2
11-Feb-21 4:15:00 AM CET,16.2
11-Feb-21 4:30:00 AM CET,16.2
11-Feb-21 4:45:00 AM CET,16.2
11-Feb-21 5:00:01 AM CET,16.2
11-Feb-21 5:15:00 AM CET,16.2
11-Feb-21 5:30:00 AM CET,16.2
11-Feb-21 5:45:00 AM CET,16.2
11-Feb-21 6:00:00 AM CET,16.2
11-Feb-21 6:15:01 AM CET,16.2
11-Feb-21 6:30:00 AM CET, -2.7
11-Feb-21 6:45:00 AM CET, -3.0
11-Feb-21 7:00:00 AM CET, -3.3
11-Feb-21 7:15:00 AM CET, -3.6
11-Feb-21 7:30:01 AM CET, -3.9
11-Feb-21 7:45:00 AM CET, -3.9
11-Feb-21 8:00:00 AM CET, -3.9
11-Feb-21 8:15:00 AM CET, -4.2
11-Feb-21 8:30:00 AM CET, -4.2
11-Feb-21 8:45:00 AM CET, -4.2
11-Feb-21 9:00:00 AM CET, -4.2
11-Feb-21 9:15:00 AM CET, -4.5
11-Feb-21 9:30:00 AM CET, -4.2
11-Feb-21 9:45:00 AM CET, -3.6
11-Feb-21 10:00:00 AM CET, -3.6
11-Feb-21 10:15:00 AM CET, -3.3
11-Feb-21 10:30:01 AM CET, -3.3
11-Feb-21 10:45:00 AM CET, -3.3
11-Feb-21 11:00:00 AM CET, -3.0
11-Feb-21 11:15:01 AM CET, -3.0
11-Feb-21 11:30:00 AM CET, -2.8
11-Feb-21 11:45:00 AM CET, -2.8
11-Feb-21 12:00:00 PM CET, -2.8
11-Feb-21 12:15:00 PM CET, -2.5
11-Feb-21 12:30:00 PM CET, -2.5
11-Feb-21 12:45:00 PM CET, -2.5
11-Feb-21 1:00:00 PM CET, -2.2
11-Feb-21 1:15:00 PM CET, -2.2
11-Feb-21 1:30:00 PM CET, -2.2
11-Feb-21 1:45:00 PM CET, -2.2
11-Feb-21 2:00:00 PM CET, -1.9
11-Feb-21 2:15:00 PM CET, -1.9
11-Feb-21 2:30:00 PM CET, -1.9
11-Feb-21 2:45:00 PM CET, -1.9
11-Feb-21 3:00:01 PM CET, -1.9
11-Feb-21 3:15:01 PM CET, -1.9
11-Feb-21 3:30:00 PM CET, -1.9
11-Feb-21 3:45:00 PM CET, -1.9
11-Feb-21 4:00:00 PM CET, -1.9
11-Feb-21 4:15:00 PM CET, -1.9
11-Feb-21 4:30:00 PM CET, -2.2
11-Feb-21 4:45:01 PM CET, -2.2
11-Feb-21 5:00:00 PM CET, -2.5
11-Feb-21 5:15:00 PM CET, -2.5
11-Feb-21 5:30:00 PM CET, -2.5
11-Feb-21 5:45:00 PM CET, -2.8
11-Feb-21 6:00:00 PM CET, -2.2
11-Feb-21 6:15:00 PM CET,6.9
11-Feb-21 6:30:00 PM CET,9.2
11-Feb-21 6:45:01 PM CET,10.6
11-Feb-21 7:00:01 PM CET,10.9
11-Feb-21 7:15:00 PM CET,11.5
11-Feb-21 7:30:00 PM CET,11.8
11-Feb-21 7:45:00 PM CET,12.7
11-Feb-21 8:00:00 PM CET,13.0
11-Feb-21 8:15:00 PM CET,13.5
11-Feb-21 8:30:00 PM CET,13.5
11-Feb-21 8:45:00 PM CET,13.8
11-Feb-21 9:00:00 PM CET,14.1
11-Feb-21 9:15:00 PM CET,14.4
11-Feb-21 9:30:00 PM CET,14.4
11-Feb-21 9:45:01 PM CET,14.7
11-Feb-21 10:00:01 PM CET,14.7
11-Feb-21 10:15:00 PM CET,14.7
11-Feb-21 10:30:00 PM CET,14.9
11-Feb-21 10:45:00 PM CET,14.9
11-Feb-21 11:00:00 PM CET,15.2
11-Feb-21 11:15:00 PM CET,15.2
11-Feb-21 11:30:00 PM CET,15.2
11-Feb-21 11:45:00 PM CET,15.5
12-Feb-21 12:00:00 AM CET,15.5
12-Feb-21 12:15:00 AM CET,15.5
12-Feb-21 12:30:00 AM CET,15.8
12-Feb-21 12:45:00 AM CET,15.8
12-Feb-21 1:00:00 AM CET,15.8
12-Feb-21 1:15:00 AM CET,15.8
12-Feb-21 1:30:00 AM CET,15.8
12-Feb-21 1:45:00 AM CET,15.8
12-Feb-21 2:00:00 AM CET,15.8
12-Feb-21 2:15:00 AM CET,15.8
12-Feb-21 2:30:00 AM CET,15.8
12-Feb-21 2:45:00 AM CET,15.8
12-Feb-21 3:00:00 AM CET,15.8
12-Feb-21 3:15:00 AM CET,15.8
12-Feb-21 3:30:00 AM CET,15.8
12-Feb-21 3:45:00 AM CET,15.8
12-Feb-21 4:00:00 AM CET,15.8
12-Feb-21 4:15:00 AM CET,15.8
12-Feb-21 4:30:00 AM CET,16.1
12-Feb-21 4:45:00 AM CET,16.1
12-Feb-21 5:00:00 AM CET,16.1
12-Feb-21 5:15:00 AM CET,16.1
12-Feb-21 5:30:00 AM CET,16.1
12-Feb-21 5:45:00 AM CET,16.1
12-Feb-21 6:00:00 AM CET,16.1
12-Feb-21 6:15:00 AM CET,16.1
12-Feb-21 6:30:00 AM CET, -4.1
12-Feb-21 6:45:00 AM CET, -4.1
12-Feb-21 7:00:00 AM CET, -4.1
12-Feb-21 7:15:00 AM CET, -4.7
12-Feb-21 7:30:00 AM CET, -4.9
12-Feb-21 7:45:00 AM CET, -4.9
12-Feb-21 8:00:00 AM CET, -5.5
12-Feb-21 8:15:00 AM CET, -4.9
12-Feb-21 8:30:00 AM CET, -5.2
12-Feb-21 8:45:00 AM CET, -4.7
12-Feb-21 9:00:00 AM CET, -4.4
12-Feb-21 9:15:00 AM CET, -4.1
12-Feb-21 9:30:00 AM CET, -3.8
12-Feb-21 9:45:00 AM CET, -3.8
12-Feb-21 10:00:00 AM CET, -3.5
12-Feb-21 10:15:00 AM CET, -3.0
12-Feb-21 10:30:00 AM CET, -2.7
12-Feb-21 10:45:00 AM CET, -2.1
12-Feb-21 11:00:00 AM CET, -1.8
12-Feb-21 11:15:00 AM CET, -1.8
12-Feb-21 11:30:00 AM CET, -1.5
12-Feb-21 11:45:00 AM CET, -1.2
12-Feb-21 12:00:00 PM CET, -1.8
12-Feb-21 12:15:00 PM CET, -1.5
12-Feb-21 12:30:00 PM CET, -0.7
12-Feb-21 12:45:00 PM CET, -0.4
12-Feb-21 1:00:00 PM CET, -0.4
12-Feb-21 1:15:00 PM CET, -0.4
12-Feb-21 1:30:00 PM CET, -0.7
12-Feb-21 1:45:00 PM CET, -0.7
12-Feb-21 2:00:00 PM CET, -0.4
12-Feb-21 2:15:00 PM CET, -0.1
12-Feb-21 2:30:00 PM CET, -0.1
12-Feb-21 2:45:00 PM CET, -0.1
12-Feb-21 3:00:00 PM CET,0.2
12-Feb-21 3:15:00 PM CET,0.2
12-Feb-21 3:30:00 PM CET,0.2
12-Feb-21 3:45:00 PM CET,0.2
12-Feb-21 4:00:00 PM CET,0.2
12-Feb-21 4:15:00 PM CET,0.2
12-Feb-21 4:30:00 PM CET,0.2
12-Feb-21 4:45:00 PM CET, -0.1
12-Feb-21 5:00:00 PM CET, -0.4
12-Feb-21 5:15:00 PM CET, -0.7
12-Feb-21 5:30:01 PM CET, -1.2
12-Feb-21 5:45:00 PM CET, -1.2
12-Feb-21 6:00:00 PM CET, -1.5
12-Feb-21 6:15:00 PM CET,6.8
12-Feb-21 6:30:00 PM CET,9.6
12-Feb-21 6:45:00 PM CET,10.5
12-Feb-21 7:00:00 PM CET,11.3
12-Feb-21 7:15:00 PM CET,11.6
12-Feb-21 7:30:00 PM CET,12.2
12-Feb-21 7:45:00 PM CET,12.8
12-Feb-21 8:00:00 PM CET,13.3
12-Feb-21 8:15:00 PM CET,13.3
12-Feb-21 8:30:00 PM CET,13.6
12-Feb-21 8:45:00 PM CET,13.9
12-Feb-21 9:00:00 PM CET,14.2
12-Feb-21 9:15:00 PM CET,14.5
12-Feb-21 9:30:00 PM CET,14.8
12-Feb-21 9:45:01 PM CET,14.8
12-Feb-21 10:00:00 PM CET,14.8
12-Feb-21 10:15:00 PM CET,15.1
12-Feb-21 10:30:00 PM CET,15.3
12-Feb-21 10:45:01 PM CET,15.3
12-Feb-21 11:00:01 PM CET,15.3
12-Feb-21 11:15:00 PM CET,15.3
12-Feb-21 11:30:00 PM CET,15.6
12-Feb-21 11:45:00 PM CET,15.6
13-Feb-21 12:00:00 AM CET,15.9
13-Feb-21 12:15:00 AM CET,15.9
13-Feb-21 12:30:01 AM CET,15.9
13-Feb-21 12:45:00 AM CET,15.9
13-Feb-21 1:00:00 AM CET,15.9
13-Feb-21 1:15:00 AM CET,15.9
13-Feb-21 1:30:00 AM CET,16.2
13-Feb-21 1:45:00 AM CET,16.2
13-Feb-21 2:00:00 AM CET,16.2
13-Feb-21 2:15:00 AM CET,16.2
13-Feb-21 2:30:01 AM CET,16.2
13-Feb-21 2:45:00 AM CET,16.2
13-Feb-21 3:00:00 AM CET,16.2
13-Feb-21 3:15:00 AM CET,16.2
13-Feb-21 3:30:00 AM CET,16.2
13-Feb-21 3:45:00 AM CET,16.2
13-Feb-21 4:00:00 AM CET,16.5
13-Feb-21 4:15:00 AM CET,16.5
13-Feb-21 4:30:00 AM CET,16.5
13-Feb-21 4:45:00 AM CET,16.5
13-Feb-21 5:00:00 AM CET,16.5
13-Feb-21 5:15:00 AM CET,16.5
13-Feb-21 5:30:00 AM CET,16.5
13-Feb-21 5:45:00 AM CET,16.5
13-Feb-21 6:00:00 AM CET,16.5
13-Feb-21 6:15:00 AM CET,16.5
13-Feb-21 6:30:00 AM CET,16.5
13-Feb-21 6:45:01 AM CET,16.5
13-Feb-21 7:00:00 AM CET,16.5
13-Feb-21 7:15:00 AM CET,16.5
13-Feb-21 7:30:00 AM CET,16.5
13-Feb-21 7:45:00 AM CET,16.5
13-Feb-21 8:00:00 AM CET,16.5
13-Feb-21 8:15:00 AM CET,16.5
13-Feb-21 8:30:00 AM CET,16.5
13-Feb-21 8:45:00 AM CET,16.5
13-Feb-21 9:00:00 AM CET,16.5
13-Feb-21 9:15:00 AM CET,16.5
13-Feb-21 9:30:00 AM CET,16.5
13-Feb-21 9:45:00 AM CET,16.5
13-Feb-21 10:00:00 AM CET,16.5
13-Feb-21 10:15:00 AM CET,16.5
13-Feb-21 10:30:00 AM CET,16.5
13-Feb-21 10:45:00 AM CET,16.5
13-Feb-21 11:00:00 AM CET,16.5
13-Feb-21 11:15:00 AM CET,16.5
13-Feb-21 11:30:00 AM CET,16.5
13-Feb-21 11:45:00 AM CET,16.5
13-Feb-21 12:00:00 PM CET,16.5
13-Feb-21 12:15:00 PM CET,16.5
13-Feb-21 12:30:00 PM CET,16.5
13-Feb-21 12:45:00 PM CET,16.5
13-Feb-21 1:00:00 PM CET,16.5
13-Feb-21 1:15:00 PM CET,16.5
13-Feb-21 1:30:00 PM CET,16.5
13-Feb-21 1:45:00 PM CET,16.5
13-Feb-21 2:00:00 PM CET,16.8
13-Feb-21 2:15:00 PM CET,16.8
13-Feb-21 2:30:00 PM CET,16.8
13-Feb-21 2:45:00 PM CET,16.8
13-Feb-21 3:00:00 PM CET,16.8
13-Feb-21 3:15:00 PM CET,16.8
13-Feb-21 3:30:00 PM CET,3.3
13-Feb-21 3:45:00 PM CET,2.5
13-Feb-21 4:00:00 PM CET,2.2
13-Feb-21 4:15:00 PM CET,5.0
13-Feb-21 4:30:00 PM CET,11.1
13-Feb-21 4:45:00 PM CET,12.2
13-Feb-21 5:00:00 PM CET,13.0
13-Feb-21 5:15:00 PM CET,13.0
13-Feb-21 5:30:00 PM CET,13.3
13-Feb-21 5:45:00 PM CET,13.9
13-Feb-21 6:00:00 PM CET,14.2
13-Feb-21 6:15:00 PM CET,1.6
13-Feb-21 6:30:00 PM CET,0.8
13-Feb-21 6:45:00 PM CET,5.9
13-Feb-21 7:00:00 PM CET,9.6
13-Feb-21 7:15:00 PM CET,11.3
13-Feb-21 7:30:00 PM CET,12.2
13-Feb-21 7:45:00 PM CET,12.8
13-Feb-21 8:00:00 PM CET,13.0
13-Feb-21 8:15:01 PM CET,13.3
13-Feb-21 8:30:00 PM CET,13.9
13-Feb-21 8:45:00 PM CET,14.2
13-Feb-21 9:00:00 PM CET,14.5
13-Feb-21 9:15:00 PM CET,14.8
13-Feb-21 9:30:00 PM CET,14.8
13-Feb-21 9:45:00 PM CET,15.1
13-Feb-21 10:00:00 PM CET,15.1
13-Feb-21 10:15:00 PM CET,15.1
13-Feb-21 10:30:00 PM CET,15.3
13-Feb-21 10:45:00 PM CET,15.3
13-Feb-21 11:00:00 PM CET,15.9
13-Feb-21 11:15:00 PM CET,16.2
13-Feb-21 11:30:00 PM CET,16.2
13-Feb-21 11:45:00 PM CET,16.2
14-Feb-21 12:00:01 AM CET,16.2
14-Feb-21 12:15:00 AM CET,16.2
14-Feb-21 12:30:00 AM CET,16.2
14-Feb-21 12:45:00 AM CET,16.5
14-Feb-21 1:00:01 AM CET,16.5
14-Feb-21 1:15:00 AM CET,16.5
14-Feb-21 1:30:00 AM CET,16.5
14-Feb-21 1:45:00 AM CET,16.5
14-Feb-21 2:00:00 AM CET,16.5
14-Feb-21 2:15:00 AM CET,16.8
14-Feb-21 2:30:00 AM CET,16.8
14-Feb-21 2:45:00 AM CET,16.8
14-Feb-21 3:00:00 AM CET,16.8
14-Feb-21 3:15:01 AM CET,16.8
14-Feb-21 3:30:00 AM CET,16.8
14-Feb-21 3:45:00 AM CET,16.8
14-Feb-21 4:00:00 AM CET,16.8
14-Feb-21 4:15:00 AM CET,16.8
14-Feb-21 4:30:00 AM CET,16.8
14-Feb-21 4:45:00 AM CET,16.8
14-Feb-21 5:00:00 AM CET,17.0
14-Feb-21 5:15:00 AM CET,17.0
14-Feb-21 5:30:01 AM CET,17.0
14-Feb-21 5:45:00 AM CET,17.0
14-Feb-21 6:00:00 AM CET,17.0
14-Feb-21 6:15:00 AM CET,17.0
14-Feb-21 6:30:00 AM CET,17.0
14-Feb-21 6:45:00 AM CET,17.0
14-Feb-21 7:00:00 AM CET,17.0
14-Feb-21 7:15:00 AM CET,17.0
14-Feb-21 7:30:00 AM CET,17.0
14-Feb-21 7:45:01 AM CET,17.0
14-Feb-21 8:00:00 AM CET,17.0
14-Feb-21 8:15:00 AM CET,17.0
14-Feb-21 8:30:00 AM CET,17.0
14-Feb-21 8:45:00 AM CET,17.0
14-Feb-21 9:00:00 AM CET,17.0
14-Feb-21 9:15:00 AM CET,17.0
14-Feb-21 9:30:00 AM CET,3.3
14-Feb-21 9:45:00 AM CET,2.8
14-Feb-21 10:00:00 AM CET,8.5
14-Feb-21 10:15:00 AM CET,11.1
14-Feb-21 10:30:00 AM CET,12.5
14-Feb-21 10:45:00 AM CET,13.3
14-Feb-21 11:00:00 AM CET,13.6
14-Feb-21 11:15:00 AM CET,13.9
14-Feb-21 11:30:00 AM CET,14.2
14-Feb-21 11:45:01 AM CET,14.5
14-Feb-21 12:00:00 PM CET,14.8
14-Feb-21 12:15:00 PM CET,15.1
14-Feb-21 12:30:00 PM CET,15.3
14-Feb-21 12:45:00 PM CET,15.3
14-Feb-21 1:00:00 PM CET,15.6
14-Feb-21 1:15:00 PM CET,15.9
14-Feb-21 1:30:00 PM CET,15.9
14-Feb-21 1:45:00 PM CET,16.2
14-Feb-21 2:00:00 PM CET,16.2
14-Feb-21 2:15:01 PM CET,16.2
14-Feb-21 2:30:00 PM CET,16.2
14-Feb-21 2:45:00 PM CET,16.5
14-Feb-21 3:00:00 PM CET,16.5
14-Feb-21 3:15:00 PM CET,16.5
14-Feb-21 3:30:00 PM CET,16.8
14-Feb-21 3:45:00 PM CET,16.8
14-Feb-21 4:00:00 PM CET,16.8
14-Feb-21 4:15:00 PM CET,16.8
14-Feb-21 4:30:00 PM CET,17.0
14-Feb-21 4:45:00 PM CET,17.0
14-Feb-21 5:00:00 PM CET,17.0
14-Feb-21 5:15:00 PM CET,17.0
14-Feb-21 5:30:00 PM CET,17.0
14-Feb-21 5:45:00 PM CET,17.0
14-Feb-21 6:00:00 PM CET,17.0
14-Feb-21 6:15:00 PM CET,17.0
14-Feb-21 6:30:00 PM CET,17.0
14-Feb-21 6:45:00 PM CET,17.3
14-Feb-21 7:00:00 PM CET,17.3
14-Feb-21 7:15:00 PM CET,17.3
14-Feb-21 7:30:00 PM CET,17.3
14-Feb-21 7:45:01 PM CET,17.3
14-Feb-21 8:00:01 PM CET,17.3
14-Feb-21 8:15:00 PM CET,17.3
14-Feb-21 8:30:00 PM CET,17.3
14-Feb-21 8:45:00 PM CET,17.3
14-Feb-21 9:00:00 PM CET,17.3
14-Feb-21 9:15:00 PM CET,17.6
14-Feb-21 9:30:00 PM CET,17.6
14-Feb-21 9:45:00 PM CET,17.6
14-Feb-21 10:00:00 PM CET,17.6
14-Feb-21 10:15:00 PM CET,17.6
14-Feb-21 10:30:00 PM CET,17.6
14-Feb-21 10:45:01 PM CET,17.6
14-Feb-21 11:00:00 PM CET,17.6
14-Feb-21 11:15:00 PM CET,17.6
14-Feb-21 11:30:00 PM CET,17.6
14-Feb-21 11:45:00 PM CET,17.6
15-Feb-21 12:00:00 AM CET,17.6
15-Feb-21 12:15:01 AM CET,17.6
15-Feb-21 12:30:00 AM CET,17.6
15-Feb-21 12:45:00 AM CET,17.6
15-Feb-21 1:00:01 AM CET,17.6
15-Feb-21 1:15:00 AM CET,17.6
15-Feb-21 1:30:00 AM CET,17.6
15-Feb-21 1:45:00 AM CET,17.6
15-Feb-21 2:00:00 AM CET,17.6
15-Feb-21 2:15:00 AM CET,17.6
15-Feb-21 2:30:00 AM CET,17.6
15-Feb-21 2:45:00 AM CET,17.6
15-Feb-21 3:00:00 AM CET,17.6
15-Feb-21 3:15:00 AM CET,17.6
15-Feb-21 3:30:00 AM CET,17.6
15-Feb-21 3:45:00 AM CET,17.6
15-Feb-21 4:00:00 AM CET,17.6
15-Feb-21 4:15:00 AM CET,17.6
15-Feb-21 4:30:00 AM CET,3.5
15-Feb-21 4:45:00 AM CET,3.2
15-Feb-21 5:00:00 AM CET,3.2
15-Feb-21 5:15:00 AM CET,3.2
15-Feb-21 5:30:00 AM CET,3.2
15-Feb-21 5:45:01 AM CET,3.2
15-Feb-21 6:00:00 AM CET,3.2
15-Feb-21 6:15:00 AM CET,3.2
15-Feb-21 6:30:00 AM CET,3.2
15-Feb-21 6:45:01 AM CET,3.5
15-Feb-21 7:00:00 AM CET,3.5
15-Feb-21 7:15:00 AM CET,3.5
15-Feb-21 7:30:00 AM CET,3.5
15-Feb-21 7:45:00 AM CET,3.7
15-Feb-21 8:00:00 AM CET,4.0
15-Feb-21 8:15:00 AM CET,4.0
15-Feb-21 8:30:00 AM CET,3.7
15-Feb-21 8:45:00 AM CET,3.7
15-Feb-21 9:00:00 AM CET,3.5
15-Feb-21 9:15:00 AM CET,3.5
15-Feb-21 9:30:00 AM CET,3.5
15-Feb-21 9:45:00 AM CET,3.7
15-Feb-21 10:00:00 AM CET,3.7
15-Feb-21 10:15:00 AM CET,3.7
15-Feb-21 10:30:00 AM CET,4.0
15-Feb-21 10:45:00 AM CET,4.0
15-Feb-21 11:00:00 AM CET,4.0
15-Feb-21 11:15:00 AM CET,4.3
15-Feb-21 11:30:00 AM CET,4.6
15-Feb-21 11:45:00 AM CET,4.6
15-Feb-21 12:00:00 PM CET,4.6
15-Feb-21 12:15:00 PM CET,4.9
15-Feb-21 12:30:01 PM CET,4.9
15-Feb-21 12:45:00 PM CET,4.9
15-Feb-21 1:00:00 PM CET,4.9
15-Feb-21 1:15:00 PM CET,5.2
15-Feb-21 1:30:01 PM CET,5.2
15-Feb-21 1:45:01 PM CET,5.2
15-Feb-21 2:00:00 PM CET,5.2
15-Feb-21 2:15:00 PM CET,4.9
15-Feb-21 2:30:00 PM CET,4.9
15-Feb-21 2:45:00 PM CET,4.9
15-Feb-21 3:00:00 PM CET,4.9
15-Feb-21 3:15:00 PM CET,4.9
15-Feb-21 3:30:00 PM CET,4.9
15-Feb-21 3:45:00 PM CET,4.9
15-Feb-21 4:00:00 PM CET,4.6
15-Feb-21 4:15:00 PM CET,4.6
15-Feb-21 4:30:00 PM CET,4.3
15-Feb-21 4:45:00 PM CET,4.3
15-Feb-21 5:00:00 PM CET,4.0
15-Feb-21 5:15:00 PM CET,4.0
15-Feb-21 5:30:00 PM CET,3.7
15-Feb-21 5:45:00 PM CET,3.7
15-Feb-21 6:00:00 PM CET,3.7
15-Feb-21 6:15:00 PM CET,7.4
15-Feb-21 6:30:00 PM CET,12.0
15-Feb-21 6:45:00 PM CET,13.1
15-Feb-21 7:00:00 PM CET,13.7
15-Feb-21 7:15:01 PM CET,13.7
15-Feb-21 7:30:00 PM CET,14.3
15-Feb-21 7:45:00 PM CET,14.6
15-Feb-21 8:00:00 PM CET,14.9
15-Feb-21 8:15:00 PM CET,15.4
15-Feb-21 8:30:00 PM CET,15.7
15-Feb-21 8:45:00 PM CET,16.0
15-Feb-21 9:00:00 PM CET,16.0
15-Feb-21 9:15:00 PM CET,16.0
15-Feb-21 9:30:00 PM CET,16.3
15-Feb-21 9:45:00 PM CET,16.6
15-Feb-21 10:00:00 PM CET,16.6
15-Feb-21 10:15:00 PM CET,16.6
15-Feb-21 10:30:00 PM CET,16.6
15-Feb-21 10:45:00 PM CET,16.8
15-Feb-21 11:00:00 PM CET,16.8
15-Feb-21 11:15:00 PM CET,16.8
15-Feb-21 11:30:00 PM CET,16.8
15-Feb-21 11:45:00 PM CET,17.1
16-Feb-21 12:00:00 AM CET,17.1
16-Feb-21 12:15:00 AM CET,17.1
16-Feb-21 12:30:00 AM CET,17.1
16-Feb-21 12:45:00 AM CET,17.1
16-Feb-21 1:00:01 AM CET,17.1
16-Feb-21 1:15:01 AM CET,17.5
16-Feb-21 1:30:01 AM CET,17.5
16-Feb-21 1:45:00 AM CET,17.5
16-Feb-21 2:00:00 AM CET,17.5
16-Feb-21 2:15:00 AM CET,17.5
16-Feb-21 2:30:00 AM CET,17.5
16-Feb-21 2:45:00 AM CET,17.5
16-Feb-21 3:00:00 AM CET,17.5
16-Feb-21 3:15:00 AM CET,17.5
16-Feb-21 3:30:01 AM CET,17.5
16-Feb-21 3:45:00 AM CET,17.5
16-Feb-21 4:00:00 AM CET,17.5
16-Feb-21 4:15:00 AM CET,17.5
16-Feb-21 4:30:00 AM CET,17.5
16-Feb-21 4:45:00 AM CET,17.5
16-Feb-21 5:00:00 AM CET,17.5
16-Feb-21 5:15:00 AM CET,17.5
16-Feb-21 5:30:00 AM CET,17.5
16-Feb-21 5:45:00 AM CET,17.5
16-Feb-21 6:00:00 AM CET,17.5
16-Feb-21 6:15:00 AM CET,17.5
16-Feb-21 6:30:00 AM CET,4.1
16-Feb-21 6:45:01 AM CET,4.1
16-Feb-21 7:00:00 AM CET,4.1
16-Feb-21 7:15:00 AM CET,4.1
16-Feb-21 7:30:00 AM CET,4.4
16-Feb-21 7:45:00 AM CET,4.4
16-Feb-21 8:00:00 AM CET,4.4
16-Feb-21 8:15:00 AM CET,4.4
16-Feb-21 8:30:00 AM CET,4.4
16-Feb-21 8:45:00 AM CET,4.4
16-Feb-21 9:00:00 AM CET,4.4
16-Feb-21 9:15:00 AM CET,4.4
16-Feb-21 9:30:01 AM CET,4.4
16-Feb-21 9:45:00 AM CET,4.4
16-Feb-21 10:00:00 AM CET,4.4
16-Feb-21 10:15:00 AM CET,4.7
16-Feb-21 10:30:00 AM CET,4.7
16-Feb-21 10:45:00 AM CET,4.9
16-Feb-21 11:00:00 AM CET,4.9
16-Feb-21 11:15:00 AM CET,4.9
16-Feb-21 11:30:00 AM CET,5.2
16-Feb-21 11:45:00 AM CET,5.2
16-Feb-21 12:00:00 PM CET,5.5
16-Feb-21 12:15:00 PM CET,6.1
16-Feb-21 12:30:00 PM CET,6.1
16-Feb-21 12:45:00 PM CET,6.1
16-Feb-21 1:00:00 PM CET,6.1
16-Feb-21 1:15:00 PM CET,6.1
16-Feb-21 1:30:00 PM CET,6.4
16-Feb-21 1:45:00 PM CET,6.6
16-Feb-21 2:00:00 PM CET,6.6
16-Feb-21 2:15:00 PM CET,6.6
16-Feb-21 2:30:00 PM CET,6.6
16-Feb-21 2:45:00 PM CET,6.6
16-Feb-21 3:00:00 PM CET,6.6
16-Feb-21 3:15:00 PM CET,6.4
16-Feb-21 3:30:00 PM CET,6.4
16-Feb-21 3:45:00 PM CET,6.4
16-Feb-21 4:00:00 PM CET,6.4
16-Feb-21 4:15:00 PM CET,6.1
16-Feb-21 4:30:00 PM CET,6.1
16-Feb-21 4:45:01 PM CET,6.1
16-Feb-21 5:00:00 PM CET,6.1
16-Feb-21 5:15:00 PM CET,5.8
16-Feb-21 5:30:00 PM CET,5.8
16-Feb-21 5:45:00 PM CET,5.8
16-Feb-21 6:00:00 PM CET,5.8
16-Feb-21 6:15:00 PM CET,4.9
16-Feb-21 6:30:01 PM CET,4.4
16-Feb-21 6:45:01 PM CET,10.9
16-Feb-21 7:00:00 PM CET,13.0
16-Feb-21 7:15:00 PM CET,13.8
16-Feb-21 7:30:00 PM CET,14.1
16-Feb-21 7:45:00 PM CET,14.4
16-Feb-21 8:00:00 PM CET,14.4
16-Feb-21 8:15:00 PM CET,14.7
16-Feb-21 8:30:00 PM CET,14.9
16-Feb-21 8:45:00 PM CET,15.2
16-Feb-21 9:00:00 PM CET,15.5
