Timestamp,Value (kW-hr)
04-Feb-21 9:15:00 AM CET,102640
04-Feb-21 9:30:00 AM CET,102640
04-Feb-21 9:45:00 AM CET,102641
04-Feb-21 10:00:00 AM CET,102641
04-Feb-21 10:15:00 AM CET,102642
04-Feb-21 10:30:00 AM CET,102642
04-Feb-21 10:45:00 AM CET,102643
04-Feb-21 11:00:00 AM CET,102643
04-Feb-21 11:15:00 AM CET,102643
04-Feb-21 11:30:00 AM CET,102644
04-Feb-21 11:45:00 AM CET,102644
04-Feb-21 12:00:00 PM CET,102644
04-Feb-21 12:15:00 PM CET,102645
04-Feb-21 12:30:00 PM CET,102645
04-Feb-21 12:45:00 PM CET,102646
04-Feb-21 1:00:00 PM CET,102646
04-Feb-21 1:15:00 PM CET,102646
04-Feb-21 1:30:00 PM CET,102647
04-Feb-21 1:45:00 PM CET,102647
04-Feb-21 2:00:00 PM CET,102648
04-Feb-21 2:15:00 PM CET,102648
04-Feb-21 2:30:00 PM CET,102649
04-Feb-21 2:45:00 PM CET,102649
04-Feb-21 3:00:00 PM CET,102649
04-Feb-21 3:15:00 PM CET,102650
04-Feb-21 3:30:00 PM CET,102650
04-Feb-21 3:45:00 PM CET,102650
04-Feb-21 4:00:00 PM CET,102651
04-Feb-21 4:15:00 PM CET,102651
04-Feb-21 4:30:00 PM CET,102652
04-Feb-21 4:45:00 PM CET,102652
04-Feb-21 5:00:00 PM CET,102653
04-Feb-21 5:15:00 PM CET,102653
04-Feb-21 5:30:00 PM CET,102653
04-Feb-21 5:45:00 PM CET,102654
04-Feb-21 6:00:00 PM CET,102654
04-Feb-21 6:15:00 PM CET,102655
04-Feb-21 6:30:00 PM CET,102655
04-Feb-21 6:45:00 PM CET,102656
04-Feb-21 7:00:00 PM CET,102656
04-Feb-21 7:15:01 PM CET,102657
04-Feb-21 7:30:00 PM CET,102657
04-Feb-21 7:45:00 PM CET,102658
04-Feb-21 8:00:00 PM CET,102658
04-Feb-21 8:15:00 PM CET,102659
04-Feb-21 8:30:00 PM CET,102659
04-Feb-21 8:45:00 PM CET,102660
04-Feb-21 9:00:00 PM CET,102660
04-Feb-21 9:15:00 PM CET,102661
04-Feb-21 9:30:00 PM CET,102661
04-Feb-21 9:45:00 PM CET,102661
04-Feb-21 10:00:00 PM CET,102662
04-Feb-21 10:15:00 PM CET,102663
04-Feb-21 10:30:00 PM CET,102663
04-Feb-21 10:45:00 PM CET,102663
04-Feb-21 11:00:00 PM CET,102664
04-Feb-21 11:15:00 PM CET,102664
04-Feb-21 11:30:00 PM CET,102665
04-Feb-21 11:45:00 PM CET,102665
05-Feb-21 12:00:00 AM CET,102666
05-Feb-21 12:15:01 AM CET,102666
05-Feb-21 12:30:00 AM CET,102667
05-Feb-21 12:45:00 AM CET,102667
05-Feb-21 1:00:00 AM CET,102668
05-Feb-21 1:15:00 AM CET,102668
05-Feb-21 1:30:00 AM CET,102669
05-Feb-21 1:45:00 AM CET,102669
05-Feb-21 2:00:01 AM CET,102670
05-Feb-21 2:15:00 AM CET,102670
05-Feb-21 2:30:00 AM CET,102671
05-Feb-21 2:45:00 AM CET,102671
05-Feb-21 3:00:00 AM CET,102671
05-Feb-21 3:15:00 AM CET,102672
05-Feb-21 3:30:00 AM CET,102672
05-Feb-21 3:45:00 AM CET,102673
05-Feb-21 4:00:00 AM CET,102673
05-Feb-21 4:15:00 AM CET,102674
05-Feb-21 4:30:00 AM CET,102674
05-Feb-21 4:45:00 AM CET,102675
05-Feb-21 5:00:00 AM CET,102675
05-Feb-21 5:15:00 AM CET,102676
05-Feb-21 5:30:00 AM CET,102676
05-Feb-21 5:45:00 AM CET,102677
05-Feb-21 6:00:00 AM CET,102677
05-Feb-21 6:15:00 AM CET,102678
05-Feb-21 6:30:00 AM CET,102678
05-Feb-21 6:45:00 AM CET,102679
05-Feb-21 7:00:00 AM CET,102679
05-Feb-21 7:15:00 AM CET,102679
05-Feb-21 7:30:00 AM CET,102680
05-Feb-21 7:45:00 AM CET,102680
05-Feb-21 8:00:00 AM CET,102681
05-Feb-21 8:15:00 AM CET,102681
05-Feb-21 8:30:00 AM CET,102682
05-Feb-21 8:45:00 AM CET,102682
05-Feb-21 9:00:00 AM CET,102683
05-Feb-21 9:15:00 AM CET,102683
05-Feb-21 9:30:00 AM CET,102684
05-Feb-21 9:45:00 AM CET,102684
05-Feb-21 10:00:00 AM CET,102685
05-Feb-21 10:15:00 AM CET,102685
05-Feb-21 10:30:00 AM CET,102685
05-Feb-21 10:45:00 AM CET,102686
05-Feb-21 11:00:00 AM CET,102686
05-Feb-21 11:15:00 AM CET,102687
05-Feb-21 11:30:01 AM CET,102687
05-Feb-21 11:45:00 AM CET,102687
05-Feb-21 12:00:00 PM CET,102688
05-Feb-21 12:15:00 PM CET,102688
05-Feb-21 12:30:00 PM CET,102688
05-Feb-21 12:45:00 PM CET,102689
05-Feb-21 1:00:00 PM CET,102689
05-Feb-21 1:15:00 PM CET,102690
05-Feb-21 1:30:00 PM CET,102690
05-Feb-21 1:45:00 PM CET,102690
05-Feb-21 2:00:00 PM CET,102691
05-Feb-21 2:15:00 PM CET,102691
05-Feb-21 2:30:00 PM CET,102691
05-Feb-21 2:45:00 PM CET,102692
05-Feb-21 3:00:00 PM CET,102692
05-Feb-21 3:15:00 PM CET,102693
05-Feb-21 3:30:00 PM CET,102693
05-Feb-21 3:45:00 PM CET,102694
05-Feb-21 4:00:01 PM CET,102694
05-Feb-21 4:15:01 PM CET,102695
05-Feb-21 4:30:00 PM CET,102695
05-Feb-21 4:45:00 PM CET,102696
05-Feb-21 5:00:00 PM CET,102696
05-Feb-21 5:15:00 PM CET,102697
05-Feb-21 5:30:00 PM CET,102697
05-Feb-21 5:45:00 PM CET,102697
05-Feb-21 6:00:00 PM CET,102698
05-Feb-21 6:15:01 PM CET,102698
05-Feb-21 6:30:00 PM CET,102699
05-Feb-21 6:45:00 PM CET,102699
05-Feb-21 7:00:00 PM CET,102700
05-Feb-21 7:15:00 PM CET,102700
05-Feb-21 7:30:01 PM CET,102701
05-Feb-21 7:45:00 PM CET,102701
05-Feb-21 8:00:00 PM CET,102702
05-Feb-21 8:15:00 PM CET,102702
05-Feb-21 8:30:00 PM CET,102702
05-Feb-21 8:45:00 PM CET,102703
05-Feb-21 9:00:01 PM CET,102703
05-Feb-21 9:15:00 PM CET,102704
05-Feb-21 9:30:00 PM CET,102704
05-Feb-21 9:45:00 PM CET,102705
05-Feb-21 10:00:00 PM CET,102705
05-Feb-21 10:15:00 PM CET,102706
05-Feb-21 10:30:00 PM CET,102706
05-Feb-21 10:45:00 PM CET,102707
05-Feb-21 11:00:00 PM CET,102707
05-Feb-21 11:15:00 PM CET,102707
05-Feb-21 11:30:00 PM CET,102708
05-Feb-21 11:45:00 PM CET,102708
06-Feb-21 12:00:01 AM CET,102709
06-Feb-21 12:15:00 AM CET,102709
06-Feb-21 12:30:00 AM CET,102710
06-Feb-21 12:45:00 AM CET,102710
06-Feb-21 1:00:00 AM CET,102710
06-Feb-21 1:15:00 AM CET,102711
06-Feb-21 1:30:00 AM CET,102711
06-Feb-21 1:45:00 AM CET,102712
06-Feb-21 2:00:00 AM CET,102712
06-Feb-21 2:15:00 AM CET,102713
06-Feb-21 2:30:00 AM CET,102713
06-Feb-21 2:45:00 AM CET,102714
06-Feb-21 3:00:00 AM CET,102714
06-Feb-21 3:15:00 AM CET,102715
06-Feb-21 3:30:00 AM CET,102715
06-Feb-21 3:45:00 AM CET,102715
06-Feb-21 4:00:00 AM CET,102716
06-Feb-21 4:15:00 AM CET,102716
06-Feb-21 4:30:00 AM CET,102717
06-Feb-21 4:45:00 AM CET,102717
06-Feb-21 5:00:00 AM CET,102718
06-Feb-21 5:15:00 AM CET,102718
06-Feb-21 5:30:00 AM CET,102718
06-Feb-21 5:45:00 AM CET,102719
06-Feb-21 6:00:00 AM CET,102719
06-Feb-21 6:15:00 AM CET,102720
06-Feb-21 6:30:00 AM CET,102720
06-Feb-21 6:45:00 AM CET,102721
06-Feb-21 7:00:00 AM CET,102721
06-Feb-21 7:15:00 AM CET,102722
06-Feb-21 7:30:00 AM CET,102722
06-Feb-21 7:45:00 AM CET,102723
06-Feb-21 8:00:00 AM CET,102723
06-Feb-21 8:15:00 AM CET,102723
06-Feb-21 8:30:00 AM CET,102724
06-Feb-21 8:45:00 AM CET,102724
06-Feb-21 9:00:00 AM CET,102725
06-Feb-21 9:15:01 AM CET,102725
06-Feb-21 9:30:00 AM CET,102726
06-Feb-21 9:45:00 AM CET,102726
06-Feb-21 10:00:00 AM CET,102726
06-Feb-21 10:15:00 AM CET,102727
06-Feb-21 10:30:00 AM CET,102727
06-Feb-21 10:45:00 AM CET,102728
06-Feb-21 11:00:00 AM CET,102728
06-Feb-21 11:15:00 AM CET,102728
06-Feb-21 11:30:00 AM CET,102729
06-Feb-21 11:45:00 AM CET,102729
06-Feb-21 12:00:00 PM CET,102730
06-Feb-21 12:15:00 PM CET,102730
06-Feb-21 12:30:00 PM CET,102730
06-Feb-21 12:45:00 PM CET,102731
06-Feb-21 1:00:00 PM CET,102731
06-Feb-21 1:15:00 PM CET,102732
06-Feb-21 1:30:00 PM CET,102732
06-Feb-21 1:45:00 PM CET,102733
06-Feb-21 2:00:00 PM CET,102733
06-Feb-21 2:15:00 PM CET,102734
06-Feb-21 2:30:01 PM CET,102734
06-Feb-21 2:45:00 PM CET,102734
06-Feb-21 3:00:00 PM CET,102735
06-Feb-21 3:15:00 PM CET,102735
06-Feb-21 3:30:00 PM CET,102736
06-Feb-21 3:45:00 PM CET,102736
06-Feb-21 4:00:00 PM CET,102736
06-Feb-21 4:15:00 PM CET,102737
06-Feb-21 4:30:00 PM CET,102737
06-Feb-21 4:45:00 PM CET,102738
06-Feb-21 5:00:01 PM CET,102738
06-Feb-21 5:15:00 PM CET,102739
06-Feb-21 5:30:00 PM CET,102739
06-Feb-21 5:45:00 PM CET,102739
06-Feb-21 6:00:00 PM CET,102740
06-Feb-21 6:15:01 PM CET,102740
06-Feb-21 6:30:00 PM CET,102741
06-Feb-21 6:45:00 PM CET,102741
06-Feb-21 7:00:00 PM CET,102742
06-Feb-21 7:15:00 PM CET,102742
06-Feb-21 7:30:00 PM CET,102743
06-Feb-21 7:45:00 PM CET,102743
06-Feb-21 8:00:00 PM CET,102744
06-Feb-21 8:15:00 PM CET,102744
06-Feb-21 8:30:01 PM CET,102745
06-Feb-21 8:45:00 PM CET,102745
06-Feb-21 9:00:00 PM CET,102746
06-Feb-21 9:15:00 PM CET,102746
06-Feb-21 9:30:00 PM CET,102747
06-Feb-21 9:45:01 PM CET,102747
06-Feb-21 10:00:00 PM CET,102747
06-Feb-21 10:15:01 PM CET,102748
06-Feb-21 10:30:00 PM CET,102748
06-Feb-21 10:45:00 PM CET,102749
06-Feb-21 11:00:00 PM CET,102749
06-Feb-21 11:15:00 PM CET,102750
06-Feb-21 11:30:00 PM CET,102750
06-Feb-21 11:45:00 PM CET,102751
07-Feb-21 12:00:00 AM CET,102751
07-Feb-21 12:15:00 AM CET,102752
07-Feb-21 12:30:00 AM CET,102752
07-Feb-21 12:45:00 AM CET,102753
07-Feb-21 1:00:00 AM CET,102753
07-Feb-21 1:15:00 AM CET,102754
07-Feb-21 1:30:00 AM CET,102754
07-Feb-21 1:45:01 AM CET,102755
07-Feb-21 2:00:00 AM CET,102755
07-Feb-21 2:15:00 AM CET,102756
07-Feb-21 2:30:01 AM CET,102756
07-Feb-21 2:45:00 AM CET,102757
07-Feb-21 3:00:00 AM CET,102757
07-Feb-21 3:15:00 AM CET,102758
07-Feb-21 3:30:00 AM CET,102758
07-Feb-21 3:45:00 AM CET,102758
07-Feb-21 4:00:00 AM CET,102759
07-Feb-21 4:15:00 AM CET,102759
07-Feb-21 4:30:00 AM CET,102760
07-Feb-21 4:45:00 AM CET,102760
07-Feb-21 5:00:00 AM CET,102761
07-Feb-21 5:15:00 AM CET,102761
07-Feb-21 5:30:00 AM CET,102762
07-Feb-21 5:45:00 AM CET,102762
07-Feb-21 6:00:00 AM CET,102763
07-Feb-21 6:15:00 AM CET,102763
07-Feb-21 6:30:00 AM CET,102764
07-Feb-21 6:45:01 AM CET,102764
07-Feb-21 7:00:01 AM CET,102765
07-Feb-21 7:15:00 AM CET,102765
07-Feb-21 7:30:00 AM CET,102766
