Timestamp,Value (kW)
05-Feb-21 12:45:00 AM CET,97
05-Feb-21 1:00:00 AM CET,94
05-Feb-21 1:15:00 AM CET,100
05-Feb-21 1:30:00 AM CET,83
05-Feb-21 1:45:00 AM CET,97
05-Feb-21 2:00:01 AM CET,97
05-Feb-21 2:15:00 AM CET,82
05-Feb-21 2:30:00 AM CET,96
05-Feb-21 2:45:00 AM CET,91
05-Feb-21 3:00:00 AM CET,84
05-Feb-21 3:15:00 AM CET,100
05-Feb-21 3:30:00 AM CET,89
05-Feb-21 3:45:00 AM CET,91
05-Feb-21 4:00:00 AM CET,95
05-Feb-21 4:15:00 AM CET,94
05-Feb-21 4:30:00 AM CET,85
05-Feb-21 4:45:00 AM CET,104
05-Feb-21 5:00:00 AM CET,94
05-Feb-21 5:15:00 AM CET,96
05-Feb-21 5:30:00 AM CET,93
05-Feb-21 5:45:00 AM CET,88
05-Feb-21 6:00:00 AM CET,90
05-Feb-21 6:15:00 AM CET,99
05-Feb-21 6:30:00 AM CET,122
05-Feb-21 6:45:00 AM CET,143
05-Feb-21 7:00:00 AM CET,194
05-Feb-21 7:15:00 AM CET,156
05-Feb-21 7:30:00 AM CET,147
05-Feb-21 7:45:00 AM CET,130
05-Feb-21 8:00:00 AM CET,144
05-Feb-21 8:15:00 AM CET,129
05-Feb-21 8:30:00 AM CET,125
05-Feb-21 8:45:00 AM CET,133
05-Feb-21 9:00:00 AM CET,129
05-Feb-21 9:15:00 AM CET,114
05-Feb-21 9:30:00 AM CET,135
05-Feb-21 9:45:00 AM CET,150
05-Feb-21 10:00:00 AM CET,118
05-Feb-21 10:15:00 AM CET,96
05-Feb-21 10:30:00 AM CET,119
05-Feb-21 10:45:00 AM CET,102
05-Feb-21 11:00:00 AM CET,97
05-Feb-21 11:15:00 AM CET,109
05-Feb-21 11:30:01 AM CET,105
05-Feb-21 11:45:00 AM CET,79
05-Feb-21 12:00:00 PM CET,119
05-Feb-21 12:15:00 PM CET,84
05-Feb-21 12:30:00 PM CET,107
05-Feb-21 12:45:00 PM CET,94
05-Feb-21 1:00:00 PM CET,105
05-Feb-21 1:15:00 PM CET,101
05-Feb-21 1:30:00 PM CET,110
05-Feb-21 1:45:00 PM CET,84
05-Feb-21 2:00:00 PM CET,102
05-Feb-21 2:15:00 PM CET,96
05-Feb-21 2:30:00 PM CET,100
05-Feb-21 2:45:00 PM CET,101
05-Feb-21 3:00:00 PM CET,101
05-Feb-21 3:15:00 PM CET,84
05-Feb-21 3:30:00 PM CET,98
05-Feb-21 3:45:00 PM CET,101
05-Feb-21 4:00:01 PM CET,98
05-Feb-21 4:15:01 PM CET,80
05-Feb-21 4:30:00 PM CET,83
05-Feb-21 4:45:00 PM CET,89
05-Feb-21 5:00:00 PM CET,108
05-Feb-21 5:15:00 PM CET,99
05-Feb-21 5:30:00 PM CET,86
05-Feb-21 5:45:00 PM CET,78
05-Feb-21 6:00:00 PM CET,79
05-Feb-21 6:15:01 PM CET,103
05-Feb-21 6:30:00 PM CET,93
05-Feb-21 6:45:00 PM CET,85
05-Feb-21 7:00:00 PM CET,97
05-Feb-21 7:15:00 PM CET,112
05-Feb-21 7:30:01 PM CET,81
05-Feb-21 7:45:00 PM CET,106
05-Feb-21 8:00:00 PM CET,107
05-Feb-21 8:15:00 PM CET,112
05-Feb-21 8:30:00 PM CET,100
05-Feb-21 8:45:00 PM CET,114
05-Feb-21 9:00:01 PM CET,73
05-Feb-21 9:15:00 PM CET,94
05-Feb-21 9:30:00 PM CET,73
05-Feb-21 9:45:00 PM CET,83
05-Feb-21 10:00:00 PM CET,80
05-Feb-21 10:15:00 PM CET,92
05-Feb-21 10:30:00 PM CET,80
05-Feb-21 10:45:00 PM CET,89
05-Feb-21 11:00:00 PM CET,91
05-Feb-21 11:15:00 PM CET,76
05-Feb-21 11:30:00 PM CET,82
05-Feb-21 11:45:00 PM CET,78
06-Feb-21 12:00:01 AM CET,79
06-Feb-21 12:15:00 AM CET,85
06-Feb-21 12:30:00 AM CET,81
06-Feb-21 12:45:00 AM CET,84
06-Feb-21 1:00:00 AM CET,94
06-Feb-21 1:15:00 AM CET,79
06-Feb-21 1:30:00 AM CET,92
06-Feb-21 1:45:00 AM CET,78
06-Feb-21 2:00:00 AM CET,94
06-Feb-21 2:15:00 AM CET,81
06-Feb-21 2:30:00 AM CET,88
06-Feb-21 2:45:00 AM CET,93
06-Feb-21 3:00:00 AM CET,91
06-Feb-21 3:15:00 AM CET,94
06-Feb-21 3:30:00 AM CET,86
06-Feb-21 3:45:00 AM CET,96
06-Feb-21 4:00:00 AM CET,91
06-Feb-21 4:15:00 AM CET,121
06-Feb-21 4:30:00 AM CET,171
06-Feb-21 4:45:00 AM CET,125
06-Feb-21 5:00:00 AM CET,137
06-Feb-21 5:15:00 AM CET,112
06-Feb-21 5:30:00 AM CET,124
06-Feb-21 5:45:00 AM CET,95
06-Feb-21 6:00:00 AM CET,77
06-Feb-21 6:15:00 AM CET,83
06-Feb-21 6:30:00 AM CET,60
06-Feb-21 6:45:00 AM CET,90
06-Feb-21 7:00:00 AM CET,78
06-Feb-21 7:15:00 AM CET,96
06-Feb-21 7:30:00 AM CET,85
06-Feb-21 7:45:00 AM CET,84
06-Feb-21 8:00:00 AM CET,94
06-Feb-21 8:15:00 AM CET,101
06-Feb-21 8:30:00 AM CET,91
06-Feb-21 8:45:00 AM CET,93
06-Feb-21 9:00:00 AM CET,85
06-Feb-21 9:15:01 AM CET,88
06-Feb-21 9:30:00 AM CET,91
06-Feb-21 9:45:00 AM CET,89
06-Feb-21 10:00:00 AM CET,76
06-Feb-21 10:15:00 AM CET,96
06-Feb-21 10:30:00 AM CET,84
06-Feb-21 10:45:00 AM CET,76
06-Feb-21 11:00:00 AM CET,93
06-Feb-21 11:15:00 AM CET,82
06-Feb-21 11:30:00 AM CET,77
06-Feb-21 11:45:00 AM CET,87
06-Feb-21 12:00:00 PM CET,78
06-Feb-21 12:15:00 PM CET,84
06-Feb-21 12:30:00 PM CET,86
06-Feb-21 12:45:00 PM CET,80
06-Feb-21 1:00:00 PM CET,73
06-Feb-21 1:15:00 PM CET,89
06-Feb-21 1:30:00 PM CET,83
06-Feb-21 1:45:00 PM CET,81
06-Feb-21 2:00:00 PM CET,76
06-Feb-21 2:15:00 PM CET,79
06-Feb-21 2:30:01 PM CET,75
06-Feb-21 2:45:00 PM CET,75
06-Feb-21 3:00:00 PM CET,82
06-Feb-21 3:15:00 PM CET,82
06-Feb-21 3:30:00 PM CET,64
06-Feb-21 3:45:00 PM CET,60
06-Feb-21 4:00:00 PM CET,60
06-Feb-21 4:15:00 PM CET,75
06-Feb-21 4:30:00 PM CET,66
06-Feb-21 4:45:00 PM CET,69
06-Feb-21 5:00:01 PM CET,74
06-Feb-21 5:15:00 PM CET,86
06-Feb-21 5:30:00 PM CET,82
06-Feb-21 5:45:00 PM CET,92
06-Feb-21 6:00:00 PM CET,86
06-Feb-21 6:15:01 PM CET,90
06-Feb-21 6:30:00 PM CET,102
06-Feb-21 6:45:00 PM CET,131
06-Feb-21 7:00:00 PM CET,112
06-Feb-21 7:15:00 PM CET,103
06-Feb-21 7:30:00 PM CET,82
06-Feb-21 7:45:00 PM CET,79
06-Feb-21 8:00:00 PM CET,80
06-Feb-21 8:15:00 PM CET,83
06-Feb-21 8:30:01 PM CET,82
06-Feb-21 8:45:00 PM CET,86
06-Feb-21 9:00:00 PM CET,91
06-Feb-21 9:15:00 PM CET,95
06-Feb-21 9:30:00 PM CET,151
06-Feb-21 9:45:01 PM CET,116
06-Feb-21 10:00:00 PM CET,124
06-Feb-21 10:15:01 PM CET,108
06-Feb-21 10:30:00 PM CET,100
06-Feb-21 10:45:00 PM CET,74
06-Feb-21 11:00:00 PM CET,88
06-Feb-21 11:15:00 PM CET,84
06-Feb-21 11:30:00 PM CET,89
06-Feb-21 11:45:00 PM CET,92
07-Feb-21 12:00:00 AM CET,129
07-Feb-21 12:15:00 AM CET,162
07-Feb-21 12:30:00 AM CET,150
07-Feb-21 12:45:00 AM CET,119
07-Feb-21 1:00:00 AM CET,111
07-Feb-21 1:15:00 AM CET,86
07-Feb-21 1:30:00 AM CET,85
07-Feb-21 1:45:01 AM CET,81
07-Feb-21 2:00:00 AM CET,89
07-Feb-21 2:15:00 AM CET,99
07-Feb-21 2:30:01 AM CET,95
07-Feb-21 2:45:00 AM CET,93
07-Feb-21 3:00:00 AM CET,94
07-Feb-21 3:15:00 AM CET,93
07-Feb-21 3:30:00 AM CET,96
07-Feb-21 3:45:00 AM CET,88
07-Feb-21 4:00:00 AM CET,102
07-Feb-21 4:15:00 AM CET,96
07-Feb-21 4:30:00 AM CET,100
07-Feb-21 4:45:00 AM CET,89
07-Feb-21 5:00:00 AM CET,103
07-Feb-21 5:15:00 AM CET,97
07-Feb-21 5:30:00 AM CET,94
07-Feb-21 5:45:00 AM CET,87
07-Feb-21 6:00:00 AM CET,106
07-Feb-21 6:15:00 AM CET,95
07-Feb-21 6:30:00 AM CET,105
07-Feb-21 6:45:01 AM CET,101
07-Feb-21 7:00:01 AM CET,99
07-Feb-21 7:15:00 AM CET,96
07-Feb-21 7:30:00 AM CET,101
07-Feb-21 7:45:00 AM CET,90
07-Feb-21 8:00:00 AM CET,107
07-Feb-21 8:15:00 AM CET,102
07-Feb-21 8:30:00 AM CET,98
07-Feb-21 8:45:00 AM CET,108
07-Feb-21 9:00:00 AM CET,95
07-Feb-21 9:15:00 AM CET,89
07-Feb-21 9:30:00 AM CET,95
07-Feb-21 9:45:00 AM CET,85
07-Feb-21 10:00:00 AM CET,95
07-Feb-21 10:15:00 AM CET,79
07-Feb-21 10:30:00 AM CET,90
07-Feb-21 10:45:00 AM CET,79
07-Feb-21 11:00:00 AM CET,88
07-Feb-21 11:15:00 AM CET,76
07-Feb-21 11:30:01 AM CET,83
07-Feb-21 11:45:00 AM CET,86
07-Feb-21 12:00:00 PM CET,93
07-Feb-21 12:15:00 PM CET,75
07-Feb-21 12:30:00 PM CET,107
07-Feb-21 12:45:00 PM CET,114
07-Feb-21 1:00:00 PM CET,123
07-Feb-21 1:15:00 PM CET,109
07-Feb-21 1:30:00 PM CET,95
07-Feb-21 1:45:00 PM CET,99
07-Feb-21 2:00:00 PM CET,101
07-Feb-21 2:15:00 PM CET,89
07-Feb-21 2:30:00 PM CET,77
07-Feb-21 2:45:00 PM CET,62
07-Feb-21 3:00:01 PM CET,81
07-Feb-21 3:15:00 PM CET,65
07-Feb-21 3:30:00 PM CET,70
07-Feb-21 3:45:00 PM CET,80
07-Feb-21 4:00:00 PM CET,88
07-Feb-21 4:15:00 PM CET,78
07-Feb-21 4:30:00 PM CET,80
07-Feb-21 4:45:00 PM CET,77
07-Feb-21 5:00:00 PM CET,84
07-Feb-21 5:15:00 PM CET,84
07-Feb-21 5:30:01 PM CET,92
07-Feb-21 5:45:00 PM CET,89
07-Feb-21 6:00:00 PM CET,85
07-Feb-21 6:15:00 PM CET,93
07-Feb-21 6:30:00 PM CET,97
07-Feb-21 6:45:00 PM CET,92
07-Feb-21 7:00:00 PM CET,90
07-Feb-21 7:15:00 PM CET,94
07-Feb-21 7:30:00 PM CET,92
07-Feb-21 7:45:00 PM CET,93
07-Feb-21 8:00:00 PM CET,100
07-Feb-21 8:15:01 PM CET,88
07-Feb-21 8:30:00 PM CET,93
07-Feb-21 8:45:00 PM CET,90
07-Feb-21 9:00:00 PM CET,74
07-Feb-21 9:15:00 PM CET,100
07-Feb-21 9:30:00 PM CET,86
07-Feb-21 9:45:00 PM CET,108
07-Feb-21 10:00:00 PM CET,88
07-Feb-21 10:15:00 PM CET,82
07-Feb-21 10:30:00 PM CET,104
07-Feb-21 10:45:00 PM CET,94
07-Feb-21 11:00:00 PM CET,94
07-Feb-21 11:15:00 PM CET,97
07-Feb-21 11:30:00 PM CET,99
07-Feb-21 11:45:00 PM CET,92
08-Feb-21 12:00:01 AM CET,97
08-Feb-21 12:15:00 AM CET,90
08-Feb-21 12:30:00 AM CET,92
08-Feb-21 12:45:00 AM CET,107
08-Feb-21 1:00:00 AM CET,96
08-Feb-21 1:15:00 AM CET,89
08-Feb-21 1:30:00 AM CET,102
08-Feb-21 1:45:00 AM CET,90
08-Feb-21 2:00:00 AM CET,96
08-Feb-21 2:15:00 AM CET,104
08-Feb-21 2:30:00 AM CET,105
08-Feb-21 2:45:00 AM CET,94
08-Feb-21 3:00:01 AM CET,98
08-Feb-21 3:15:00 AM CET,98
08-Feb-21 3:30:00 AM CET,104
08-Feb-21 3:45:01 AM CET,97
08-Feb-21 4:00:00 AM CET,91
08-Feb-21 4:15:00 AM CET,94
08-Feb-21 4:30:00 AM CET,128
08-Feb-21 4:45:00 AM CET,142
08-Feb-21 5:00:00 AM CET,126
08-Feb-21 5:15:00 AM CET,117
08-Feb-21 5:30:00 AM CET,115
08-Feb-21 5:45:00 AM CET,107
08-Feb-21 6:00:00 AM CET,124
08-Feb-21 6:15:00 AM CET,118
08-Feb-21 6:30:00 AM CET,149
08-Feb-21 6:45:00 AM CET,160
08-Feb-21 7:00:00 AM CET,133
08-Feb-21 7:15:00 AM CET,135
08-Feb-21 7:30:00 AM CET,135
08-Feb-21 7:45:00 AM CET,121
08-Feb-21 8:00:00 AM CET,140
08-Feb-21 8:15:01 AM CET,131
08-Feb-21 8:30:00 AM CET,132
08-Feb-21 8:45:00 AM CET,124
08-Feb-21 9:00:00 AM CET,140
08-Feb-21 9:15:00 AM CET,110
08-Feb-21 9:30:00 AM CET,112
08-Feb-21 9:45:00 AM CET,132
08-Feb-21 10:00:01 AM CET,110
08-Feb-21 10:15:00 AM CET,116
08-Feb-21 10:30:00 AM CET,99
08-Feb-21 10:45:00 AM CET,101
08-Feb-21 11:00:00 AM CET,95
08-Feb-21 11:15:00 AM CET,93
08-Feb-21 11:30:00 AM CET,99
08-Feb-21 11:45:00 AM CET,97
08-Feb-21 12:00:00 PM CET,91
08-Feb-21 12:15:00 PM CET,89
08-Feb-21 12:30:00 PM CET,101
08-Feb-21 12:45:00 PM CET,81
08-Feb-21 1:00:00 PM CET,94
08-Feb-21 1:15:00 PM CET,95
08-Feb-21 1:30:00 PM CET,81
08-Feb-21 1:45:00 PM CET,92
08-Feb-21 2:00:00 PM CET,73
08-Feb-21 2:15:00 PM CET,86
08-Feb-21 2:30:00 PM CET,77
08-Feb-21 2:45:00 PM CET,71
08-Feb-21 3:00:00 PM CET,86
08-Feb-21 3:15:00 PM CET,82
08-Feb-21 3:30:00 PM CET,81
08-Feb-21 3:45:00 PM CET,79
08-Feb-21 4:00:00 PM CET,82
08-Feb-21 4:15:00 PM CET,97
08-Feb-21 4:30:00 PM CET,92
08-Feb-21 4:45:00 PM CET,85
08-Feb-21 5:00:00 PM CET,93
08-Feb-21 5:15:01 PM CET,95
08-Feb-21 5:30:00 PM CET,96
08-Feb-21 5:45:00 PM CET,101
08-Feb-21 6:00:00 PM CET,90
08-Feb-21 6:15:00 PM CET,84
08-Feb-21 6:30:00 PM CET,76
08-Feb-21 6:45:00 PM CET,97
08-Feb-21 7:00:01 PM CET,104
08-Feb-21 7:15:00 PM CET,77
08-Feb-21 7:30:00 PM CET,99
08-Feb-21 7:45:00 PM CET,98
08-Feb-21 8:00:00 PM CET,111
08-Feb-21 8:15:00 PM CET,98
08-Feb-21 8:30:00 PM CET,101
08-Feb-21 8:45:00 PM CET,106
08-Feb-21 9:00:00 PM CET,102
08-Feb-21 9:15:00 PM CET,107
08-Feb-21 9:30:00 PM CET,103
08-Feb-21 9:45:00 PM CET,105
08-Feb-21 10:00:00 PM CET,72
08-Feb-21 10:15:00 PM CET,86
08-Feb-21 10:30:00 PM CET,76
08-Feb-21 10:45:00 PM CET,86
08-Feb-21 11:00:01 PM CET,80
08-Feb-21 11:15:00 PM CET,80
08-Feb-21 11:30:00 PM CET,93
08-Feb-21 11:45:00 PM CET,89
09-Feb-21 12:00:00 AM CET,81
09-Feb-21 12:15:01 AM CET,99
09-Feb-21 12:30:00 AM CET,80
09-Feb-21 12:45:00 AM CET,88
09-Feb-21 1:00:00 AM CET,93
09-Feb-21 1:15:00 AM CET,96
09-Feb-21 1:30:00 AM CET,91
09-Feb-21 1:45:00 AM CET,92
09-Feb-21 2:00:00 AM CET,88
09-Feb-21 2:15:01 AM CET,87
09-Feb-21 2:30:00 AM CET,91
09-Feb-21 2:45:00 AM CET,93
09-Feb-21 3:00:00 AM CET,83
09-Feb-21 3:15:00 AM CET,92
09-Feb-21 3:30:00 AM CET,97
09-Feb-21 3:45:00 AM CET,84
09-Feb-21 4:00:00 AM CET,88
09-Feb-21 4:15:00 AM CET,99
09-Feb-21 4:30:00 AM CET,90
09-Feb-21 4:45:00 AM CET,90
09-Feb-21 5:00:01 AM CET,93
09-Feb-21 5:15:00 AM CET,89
09-Feb-21 5:30:00 AM CET,103
09-Feb-21 5:45:00 AM CET,101
09-Feb-21 6:00:00 AM CET,94
09-Feb-21 6:15:01 AM CET,89
09-Feb-21 6:30:00 AM CET,122
09-Feb-21 6:45:00 AM CET,122
09-Feb-21 7:00:00 AM CET,125
09-Feb-21 7:15:00 AM CET,149
09-Feb-21 7:30:00 AM CET,133
09-Feb-21 7:45:00 AM CET,135
09-Feb-21 8:00:01 AM CET,128
09-Feb-21 8:15:00 AM CET,120
09-Feb-21 8:30:00 AM CET,118
09-Feb-21 8:45:00 AM CET,138
09-Feb-21 9:00:01 AM CET,119
09-Feb-21 9:15:00 AM CET,121
09-Feb-21 9:30:00 AM CET,114
09-Feb-21 9:45:00 AM CET,94
09-Feb-21 10:00:00 AM CET,105
09-Feb-21 10:15:00 AM CET,93
09-Feb-21 10:30:00 AM CET,105
09-Feb-21 10:45:00 AM CET,87
09-Feb-21 11:00:00 AM CET,94
09-Feb-21 11:15:00 AM CET,87
09-Feb-21 11:30:00 AM CET,104
09-Feb-21 11:45:00 AM CET,88
09-Feb-21 12:00:00 PM CET,88
09-Feb-21 12:15:00 PM CET,95
09-Feb-21 12:30:00 PM CET,99
09-Feb-21 12:45:01 PM CET,93
09-Feb-21 1:00:00 PM CET,96
09-Feb-21 1:15:00 PM CET,84
09-Feb-21 1:30:00 PM CET,83
09-Feb-21 1:45:00 PM CET,91
09-Feb-21 2:00:00 PM CET,100
09-Feb-21 2:15:01 PM CET,80
09-Feb-21 2:30:00 PM CET,95
09-Feb-21 2:45:00 PM CET,85
09-Feb-21 3:00:00 PM CET,90
09-Feb-21 3:15:00 PM CET,79
09-Feb-21 3:30:00 PM CET,97
09-Feb-21 3:45:00 PM CET,88
09-Feb-21 4:00:00 PM CET,87
09-Feb-21 4:15:00 PM CET,79
09-Feb-21 4:30:00 PM CET,91
09-Feb-21 4:45:00 PM CET,84
09-Feb-21 5:00:00 PM CET,95
09-Feb-21 5:15:00 PM CET,94
09-Feb-21 5:30:00 PM CET,94
09-Feb-21 5:45:00 PM CET,104
09-Feb-21 6:00:00 PM CET,101
09-Feb-21 6:15:01 PM CET,106
09-Feb-21 6:30:00 PM CET,128
09-Feb-21 6:45:00 PM CET,96
09-Feb-21 7:00:00 PM CET,103
09-Feb-21 7:15:00 PM CET,85
09-Feb-21 7:30:00 PM CET,86
09-Feb-21 7:45:00 PM CET,89
09-Feb-21 8:00:00 PM CET,93
09-Feb-21 8:15:00 PM CET,113
09-Feb-21 8:30:01 PM CET,92
09-Feb-21 8:45:00 PM CET,90
09-Feb-21 9:00:00 PM CET,73
09-Feb-21 9:15:00 PM CET,85
09-Feb-21 9:30:00 PM CET,77
09-Feb-21 9:45:00 PM CET,79
09-Feb-21 10:00:00 PM CET,82
09-Feb-21 10:15:00 PM CET,81
09-Feb-21 10:30:00 PM CET,82
09-Feb-21 10:45:00 PM CET,91
09-Feb-21 11:00:00 PM CET,81
09-Feb-21 11:15:01 PM CET,98
09-Feb-21 11:30:00 PM CET,84
09-Feb-21 11:45:01 PM CET,90
10-Feb-21 12:00:00 AM CET,77
10-Feb-21 12:15:00 AM CET,97
10-Feb-21 12:30:01 AM CET,82
10-Feb-21 12:45:00 AM CET,103
10-Feb-21 1:00:00 AM CET,84
10-Feb-21 1:15:01 AM CET,95
10-Feb-21 1:30:00 AM CET,84
10-Feb-21 1:45:00 AM CET,108
10-Feb-21 2:00:00 AM CET,86
10-Feb-21 2:15:01 AM CET,99
10-Feb-21 2:30:00 AM CET,99
10-Feb-21 2:45:00 AM CET,98
10-Feb-21 3:00:00 AM CET,86
10-Feb-21 3:15:00 AM CET,105
10-Feb-21 3:30:00 AM CET,85
10-Feb-21 3:45:00 AM CET,91
10-Feb-21 4:00:00 AM CET,89
10-Feb-21 4:15:00 AM CET,91
10-Feb-21 4:30:00 AM CET,100
10-Feb-21 4:45:00 AM CET,98
10-Feb-21 5:00:00 AM CET,88
10-Feb-21 5:15:00 AM CET,96
10-Feb-21 5:30:00 AM CET,94
10-Feb-21 5:45:00 AM CET,96
10-Feb-21 6:00:00 AM CET,93
10-Feb-21 6:15:01 AM CET,101
10-Feb-21 6:30:00 AM CET,127
10-Feb-21 6:45:00 AM CET,180
10-Feb-21 7:00:00 AM CET,177
10-Feb-21 7:15:00 AM CET,161
10-Feb-21 7:30:00 AM CET,158
10-Feb-21 7:45:00 AM CET,142
10-Feb-21 8:00:00 AM CET,144
10-Feb-21 8:15:00 AM CET,136
10-Feb-21 8:30:00 AM CET,137
10-Feb-21 8:45:00 AM CET,116
10-Feb-21 9:00:00 AM CET,117
10-Feb-21 9:15:00 AM CET,120
10-Feb-21 9:30:00 AM CET,117
10-Feb-21 9:45:00 AM CET,117
10-Feb-21 10:00:00 AM CET,126
10-Feb-21 10:15:00 AM CET,120
10-Feb-21 10:30:00 AM CET,104
10-Feb-21 10:45:00 AM CET,90
10-Feb-21 11:00:00 AM CET,94
10-Feb-21 11:15:00 AM CET,116
10-Feb-21 11:30:00 AM CET,98
10-Feb-21 11:45:00 AM CET,99
10-Feb-21 12:00:00 PM CET,99
10-Feb-21 12:15:00 PM CET,98
10-Feb-21 12:30:01 PM CET,94
10-Feb-21 12:45:00 PM CET,98
10-Feb-21 1:00:00 PM CET,95
10-Feb-21 1:15:00 PM CET,96
10-Feb-21 1:30:01 PM CET,89
10-Feb-21 1:45:00 PM CET,81
10-Feb-21 2:00:00 PM CET,100
10-Feb-21 2:15:00 PM CET,78
10-Feb-21 2:30:00 PM CET,90
10-Feb-21 2:45:00 PM CET,93
10-Feb-21 3:00:00 PM CET,62
10-Feb-21 3:15:00 PM CET,81
10-Feb-21 3:30:00 PM CET,74
10-Feb-21 3:45:00 PM CET,81
10-Feb-21 4:00:00 PM CET,85
10-Feb-21 4:15:00 PM CET,78
10-Feb-21 4:30:00 PM CET,110
10-Feb-21 4:45:01 PM CET,88
10-Feb-21 5:00:00 PM CET,86
10-Feb-21 5:15:00 PM CET,96
10-Feb-21 5:30:00 PM CET,105
10-Feb-21 5:45:00 PM CET,100
10-Feb-21 6:00:01 PM CET,90
10-Feb-21 6:15:00 PM CET,114
10-Feb-21 6:30:00 PM CET,81
10-Feb-21 6:45:00 PM CET,93
10-Feb-21 7:00:00 PM CET,88
10-Feb-21 7:15:00 PM CET,87
10-Feb-21 7:30:00 PM CET,80
10-Feb-21 7:45:00 PM CET,68
10-Feb-21 8:00:00 PM CET,75
10-Feb-21 8:15:00 PM CET,56
10-Feb-21 8:30:00 PM CET,81
10-Feb-21 8:45:00 PM CET,76
10-Feb-21 9:00:00 PM CET,80
10-Feb-21 9:15:01 PM CET,70
10-Feb-21 9:30:01 PM CET,92
10-Feb-21 9:45:00 PM CET,81
10-Feb-21 10:00:00 PM CET,72
10-Feb-21 10:15:00 PM CET,87
10-Feb-21 10:30:00 PM CET,68
10-Feb-21 10:45:00 PM CET,85
10-Feb-21 11:00:00 PM CET,69
10-Feb-21 11:15:00 PM CET,94
10-Feb-21 11:30:00 PM CET,85
10-Feb-21 11:45:00 PM CET,82
11-Feb-21 12:00:00 AM CET,84
11-Feb-21 12:15:00 AM CET,80
11-Feb-21 12:30:00 AM CET,89
11-Feb-21 12:45:00 AM CET,82
11-Feb-21 1:00:00 AM CET,77
11-Feb-21 1:15:00 AM CET,100
11-Feb-21 1:30:00 AM CET,77
11-Feb-21 1:45:00 AM CET,98
11-Feb-21 2:00:00 AM CET,79
11-Feb-21 2:15:00 AM CET,91
11-Feb-21 2:30:00 AM CET,90
11-Feb-21 2:45:00 AM CET,90
11-Feb-21 3:00:00 AM CET,78
11-Feb-21 3:15:00 AM CET,88
11-Feb-21 3:30:00 AM CET,91
11-Feb-21 3:45:00 AM CET,89
11-Feb-21 4:00:00 AM CET,82
11-Feb-21 4:15:00 AM CET,92
11-Feb-21 4:30:00 AM CET,85
11-Feb-21 4:45:00 AM CET,90
11-Feb-21 5:00:01 AM CET,83
11-Feb-21 5:15:00 AM CET,88
11-Feb-21 5:30:00 AM CET,93
11-Feb-21 5:45:00 AM CET,90
11-Feb-21 6:00:00 AM CET,84
11-Feb-21 6:15:01 AM CET,97
11-Feb-21 6:30:00 AM CET,127
11-Feb-21 6:45:00 AM CET,151
